chr snpid bp cM male_cM female_cM
7 MARC0058372 65989487 73.654 67.488 79.82
7 ASGA0034431 66041867 73.701 67.582 79.82
7 M1GA0010466 66235836 73.7145 67.609 79.82
7 DRGA0007743 66272608 73.7145 67.609 79.82
7 CASI0005880 66424413 73.734 67.648 79.82
7 MARC0003709 66475868 73.7535 67.679 79.828
7 MARC0066364 66641322 73.785 67.715 79.855
7 DRGA0007746 66653131 73.7885 67.722 79.855
7 DRGA0007745 66676230 73.8005 67.746 79.855
7 ALGA0042465 66854233 73.822 67.781 79.863
7 MARC0029793 66900190 73.8435 67.812 79.875
7 ASGA0034433 67048149 73.8555 67.836 79.875
7 ALGA0042468 67122200 73.865 67.855 79.875
7 H3GA0022027 67225410 73.89 67.894 79.886
7 ALGA0102690 67278108 73.89 67.894 79.886
7 DRGA0007750 67605245 73.89 67.894 79.886
7 ALGA0042479 67635211 73.892 67.894 79.89
7 ALGA0042490 67678462 73.892 67.894 79.89
7 H3GA0022033 67724783 73.892 67.894 79.89
7 H3GA0022032 67757163 73.892 67.894 79.89
7 INRA0026394 67867877 73.902 67.898 79.906
7 DRGA0007759 68027579 73.9115 67.91 79.913
7 MARC0073603 68080352 73.917 67.917 79.917
7 ASGA0034445 68130280 73.9705 67.992 79.949
7 ASGA0034452 68167119 73.974 67.999 79.949
7 H3GA0022038 68213063 73.974 67.999 79.949
7 DIAS0000140 68247565 73.9835 68.007 79.96
7 ASGA0034456 68344394 73.9855 68.011 79.96
7 ASGA0034458 68460347 74.0015 68.039 79.964
7 DRGA0007765 68818525 74.056 68.105 80.007
7 DRGA0007766 68834102 74.056 68.105 80.007
7 DRGA0007768 68912429 74.056 68.105 80.007
7 MARC0035444 69111381 74.058 68.109 80.007
7 INRA0026418 69149849 74.058 68.109 80.007
7 DRGA0007772 69357961 74.062 68.113 80.011
7 ALGA0042514 69383999 74.062 68.113 80.011
7 DRGA0007776 69416440 74.1615 68.281 80.042
7 SIRI0000219 69538337 74.171 68.3 80.042
7 DRGA0007777 69618395 74.171 68.3 80.042
7 ALGA0042516 69663669 74.179 68.316 80.042
7 ALGA0042517 69719860 74.179 68.316 80.042
7 ASGA0034463 69747754 74.179 68.316 80.042
7 H3GA0022041 69789659 74.183 68.324 80.042
7 DIAS0004309 69872560 74.2295 68.382 80.077
7 ASGA0034464 69895724 74.2335 68.382 80.085
7 ALGA0042519 69955893 74.2335 68.382 80.085
7 MARC0016048 69987957 74.2375 68.386 80.089
7 MARC0002043 70022773 74.2435 68.394 80.093
7 INRA0026427 70118347 74.3365 68.468 80.205
7 ALGA0042520 70133128 74.3425 68.48 80.205
7 INRA0026429 70206542 74.358 68.507 80.209
7 MARC0044009 70311552 74.358 68.507 80.209
7 ALGA0042522 70379764 74.36 68.511 80.209
7 INRA0026430 70471589 74.6255 68.773 80.478
7 ALGA0042523 70602805 74.6255 68.773 80.478
7 DRGA0007791 70706458 74.6315 68.785 80.478
7 ASGA0034465 70886131 74.6355 68.793 80.478
7 ALGA0042526 71040248 74.6475 68.801 80.494
7 DRGA0007797 71250276 74.651 68.808 80.494
7 H3GA0022047 71301362 74.653 68.812 80.494
7 DRGA0007798 71321685 74.653 68.812 80.494
7 AFFX-114842101 71586508 74.653 68.812 80.494
7 DRGA0007805 71727466 74.653 68.812 80.494
7 ALGA0042537 71829092 74.653 68.812 80.494
7 INRA0026444 71926170 74.653 68.812 80.494
7 DRGA0007808 71941528 74.653 68.812 80.494
7 MARC0001935 71987008 74.657 68.816 80.498
7 AFFX-115232150 72162834 74.659 68.816 80.502
7 WU_10.2_7_77616885 72287466 74.663 68.82 80.506
7 INRA0026446 72437167 74.671 68.832 80.51
7 ALGA0042542 72528312 74.671 68.832 80.51
7 DRGA0007820 72892507 74.673 68.836 80.51
7 DRGA0007822 72950815 74.673 68.836 80.51
7 DRGA0007824 72997611 74.673 68.836 80.51
7 MARC0090516 73038838 74.6785 68.84 80.517
7 CASI0005881 73134134 74.6805 68.84 80.521
7 INRA0026452 73186677 74.69 68.859 80.521
7 INRA0026456 73256065 74.7175 68.89 80.545
7 ASGA0034473 73319025 74.733 68.902 80.564
7 DRGA0007831 73348971 74.7665 68.949 80.584
7 ALGA0042556 73390367 74.7665 68.949 80.584
7 ASGA0034474 73445633 74.7705 68.957 80.584
7 ALGA0042559 73467314 74.7705 68.957 80.584
7 DRGA0007837 73514375 74.774 68.961 80.587
7 ALGA0042563 73731507 74.817 69.027 80.607
7 INRA0026466 73752763 74.817 69.027 80.607
7 ALGA0042564 73776679 74.817 69.027 80.607
7 MARC0000936 73869303 74.817 69.027 80.607
7 MARC0049081 73999704 74.819 69.031 80.607
7 ALGA0042578 74034802 74.8615 69.05 80.673
7 MARC0102289 74098997 74.8655 69.058 80.673
7 H3GA0022058 74216634 74.8655 69.058 80.673
7 ALGA0042582 74264086 74.8695 69.058 80.681
7 ALGA0042584 74302403 74.8695 69.058 80.681
7 DRGA0007851 74333495 74.8755 69.07 80.681
7 ASGA0034487 74361081 74.9165 69.105 80.728
7 ALGA0042589 74405456 74.9845 69.187 80.782
7 INRA0026494 74432515 74.9845 69.187 80.782
7 ALGA0042594 74510003 75.016 69.203 80.829
7 ALGA0042597 74546893 75.0955 69.296 80.895
7 ALGA0042601 74580371 75.0995 69.3 80.899
7 ALGA0042611 74726649 75.1015 69.3 80.903
7 ALGA0042615 74841860 75.123 69.316 80.93
7 H3GA0022067 74920040 75.2065 69.386 81.027
7 MARC0065749 75014858 75.2595 69.429 81.09
7 H3GA0022070 75229116 75.3315 69.515 81.148
7 DRGA0007855 75354614 75.357 69.531 81.183
7 ALGA0042634 75514788 75.4015 69.55 81.253
7 DIAS0003327 75551904 75.4055 69.554 81.257
7 WU_10.2_7_81122821 75613705 75.458 69.605 81.311
7 ALGA0042639 75705436 75.47 69.617 81.323
7 ALGA0042640 75755441 75.476 69.617 81.335
7 H3GA0022080 75778619 75.476 69.617 81.335
7 ASGA0034523 75792278 75.476 69.617 81.335
7 ASGA0034525 75903915 75.499 69.632 81.366
7 WU_10.2_7_81335389 76020229 75.54 69.667 81.413
7 INRA0026557 76235795 75.643 69.753 81.533
7 ASGA0034536 76446192 75.7995 69.867 81.732
7 H3GA0022090 76469028 75.8095 69.867 81.752
7 MARC0018881 76489708 75.8145 69.87 81.759
7 H3GA0022087 76504055 75.8165 69.874 81.759
7 ASGA0034543 76719458 75.862 69.898 81.826
7 ALGA0042683 76746127 75.8715 69.906 81.837
7 INRA0026587 76806232 75.9475 69.976 81.919
7 AFFX-115113373 77166789 76.168 70.171 82.165
7 ASGA0034554 77386836 76.1915 70.195 82.188
7 ALGA0042702 77439938 76.1915 70.195 82.188
7 INRA0026621 77471433 76.1955 70.203 82.188
7 ALGA0042706 77511980 76.1955 70.203 82.188
7 INRA0026635 77641999 76.1975 70.203 82.192
7 MARC0113718 77652006 76.2015 70.207 82.196
7 INRA0026637 77719954 76.332 70.277 82.387
7 AFFX-114980032 77814067 76.351 70.3 82.402
7 ALGA0042718 78350072 76.371 70.308 82.434
7 ASGA0034569 78406442 76.3825 70.32 82.445
7 ASGA0034572 78429656 76.3825 70.32 82.445
7 SIRI0001135 78482828 76.406 70.359 82.453
7 AFFX-115112749 78690127 76.406 70.359 82.453
7 DRGA0008242 78733017 76.406 70.359 82.453
7 DRGA0008241 78784489 76.406 70.359 82.453
7 MARC0023638 78805490 76.408 70.359 82.457
7 WU_10.2_7_133724147 78822466 76.408 70.359 82.457
7 ALGA0045934 78845497 76.41 70.359 82.461
7 ALGA0045932 78864968 76.41 70.359 82.461
7 ASGA0037320 78954513 76.412 70.363 82.461
7 WU_10.2_7_133572371 78976341 76.412 70.363 82.461
7 WU_10.2_7_133547678 79000348 76.4175 70.37 82.465
7 WU_10.2_7_131556788 79825046 76.4275 70.386 82.469
7 AFFX-115161630 79859428 76.4275 70.386 82.469
7 DRGA0007911 80121155 76.441 70.41 82.472
7 WU_10.2_7_86203739 80206465 76.4445 70.413 82.476
7 WU_10.2_7_86257893 80260732 76.4445 70.413 82.476
7 WU_10.2_7_86343341 80350425 76.4465 70.413 82.48
7 WU_10.2_7_86421934 80428657 76.4525 70.417 82.488
7 ALGA0042880 80463311 76.468 70.421 82.515
7 ALGA0042882 80520780 76.472 70.421 82.523
7 ALGA0042887 80561162 76.4895 70.429 82.55
7 ASGA0034629 80592972 76.4975 70.437 82.558
7 ALGA0042894 80717882 76.5345 70.456 82.613
7 ALGA0042896 80755022 76.5755 70.488 82.663
7 MARC0015900 80799256 76.6065 70.519 82.694
7 MARC0094210 80810998 76.622 70.538 82.706
7 WU_10.2_7_86643655 80875310 76.6515 70.546 82.757
7 INRA0026774 80914095 76.71 70.597 82.823
7 INRA0026777 81077680 76.792 70.683 82.901
7 WU_10.2_7_86884449 81102552 76.852 70.741 82.963
7 WU_10.2_7_86998062 81155498 76.854 70.741 82.967
7 ALGA0042902 81187296 76.8715 70.745 82.998
7 MARC0057870 81209086 76.967 70.847 83.087
7 WU_10.2_7_87101120 81258570 77.0315 70.886 83.177
7 ASGA0034652 81310017 77.1385 70.952 83.325
7 MARC0104154 81382222 77.1675 70.983 83.352
7 INRA0026800 81434611 77.2205 71.007 83.434
7 MARC0031847 81470592 77.2225 71.007 83.438
7 MARC0031914 81490965 77.263 71.03 83.496
7 WU_10.2_7_87479759 81550417 77.279 71.05 83.508
7 MARC0016206 81670391 77.5075 71.257 83.758
7 ALGA0042925 81703937 77.525 71.261 83.789
7 M1GA0010490 81784035 78.07 71.551 84.589
7 H3GA0022157 81805094 78.074 71.551 84.597
7 WU_10.2_7_87787775 81889596 78.0875 71.555 84.62
7 ALGA0042945 81919663 78.0875 71.555 84.62
7 ALGA0042950 81948941 78.089 71.558 84.62
7 ALGA0042962 82016743 78.109 71.586 84.632
7 ALGA0042964 82044933 78.109 71.586 84.632
7 7_88026734 82128375 78.163 71.613 84.713
7 WU_10.2_7_88113029 82214665 78.169 71.621 84.717
7 INRA0026850 82449864 78.3365 71.765 84.908
7 ALGA0042974 82513308 78.405 71.832 84.978
7 MARC0001735 82578325 78.413 71.832 84.994
7 H3GA0022169 82653730 78.4245 71.836 85.013
7 ASGA0034703 82675975 78.4245 71.836 85.013
7 ASGA0034705 82693734 78.4245 71.836 85.013
7 WU_10.2_7_88718236 82765859 78.4715 71.871 85.072
7 DRGA0007931 82803626 78.475 71.871 85.079
7 ASGA0034718 82828641 78.487 71.871 85.103
7 H3GA0022180 82854597 78.5665 71.902 85.231
7 H3GA0022191 83303345 78.7385 71.992 85.485
7 ASGA0034741 83325262 78.7985 72.054 85.543
7 ALGA0043031 83446124 78.8005 72.058 85.543
7 ALGA0043035 83459477 78.9415 72.125 85.758
7 ALGA0043037 83487468 78.947 72.129 85.765
7 WU_10.2_7_89479074 83542181 78.949 72.129 85.769
7 ASGA0034749 83607574 78.9585 72.132 85.785
7 ASGA0034753 83676352 78.9955 72.144 85.847
7 ALGA0043041 83703047 79.0405 72.179 85.902
7 MARC0075685 83764882 79.0915 72.211 85.972
7 ALGA0043046 83810366 79.134 72.257 86.011
7 ALGA0043047 83828290 79.1845 72.312 86.057
7 ASGA0034766 83867779 79.245 72.394 86.096
7 MARC0062881 84006618 79.249 72.394 86.104
7 INRA0026923 84035626 79.249 72.394 86.104
7 INRA0026932 84120440 79.2955 72.429 86.162
7 ASGA0034773 84146530 79.3135 72.445 86.182
7 ALGA0043059 84210719 79.37 72.457 86.283
7 DRGA0007943 84244611 79.37 72.457 86.283
7 ALGA0043063 84302644 79.374 72.457 86.291
7 ALGA0043065 84324360 79.3835 72.464 86.303
7 ASGA0034775 84364951 79.4595 72.484 86.435
7 ASGA0034778 84492047 79.481 72.519 86.443
7 WU_10.2_7_90559501 84537276 79.487 72.527 86.447
7 ASGA0034786 84609542 79.619 72.585 86.653
7 WU_10.2_7_90787098 84615629 79.6485 72.609 86.688
7 ALGA0043080 84654008 79.701 72.644 86.758
7 WU_10.2_7_90698133 84703683 79.7245 72.656 86.793
7 WU_10.2_7_90664681 84737447 79.779 72.687 86.871
7 WU_10.2_7_90846270 84924972 79.9175 72.769 87.066
7 INRA0026979 84947739 79.9175 72.769 87.066
7 ALGA0043097 84975916 79.9405 72.784 87.097
7 ASGA0034804 85068543 79.9485 72.796 87.101
7 INRA0026981 85076651 79.9665 72.812 87.121
7 MARC0008080 85109360 80.0075 72.851 87.164
7 WU_10.2_7_91087340 85187781 80.0775 72.898 87.257
7 ALGA0043120 85255568 80.216 72.98 87.452
7 WU_10.2_7_91252567 85328472 80.216 72.98 87.452
7 ALGA0111050 85352911 80.216 72.98 87.452
7 ALGA0113713 85406360 80.224 72.988 87.46
7 MARC0026608 85427416 80.224 72.988 87.46
7 ALGA0043127 85618237 80.237 72.991 87.483
7 ALGA0043130 85640036 80.243 72.991 87.495
7 MARC0042941 85686026 80.2505 72.995 87.506
7 H3GA0022373 85753531 80.284 73.015 87.553
7 WU_10.2_7_91686716 85793311 80.3225 73.03 87.615
7 ASGA0035102 85832374 80.4555 73.159 87.752
7 ALGA0043433 85848303 80.467 73.175 87.759
7 ALGA0043428 85873796 80.4885 73.183 87.794
7 ALGA0043424 85886895 80.563 73.265 87.861
7 ALGA0043415 85931615 80.5705 73.269 87.872
7 ALGA0043406 85996849 80.6035 73.288 87.919
7 ALGA0043404 86028855 80.6055 73.292 87.919
7 INRA0027212 86072555 80.6075 73.296 87.919
7 DRGA0007977 86114101 80.6135 73.296 87.931
7 ALGA0043398 86157563 80.629 73.312 87.946
7 ALGA0043393 86197503 80.633 73.316 87.95
7 ALGA0043388 86219716 80.633 73.316 87.95
7 H3GA0022349 86269857 80.635 73.316 87.954
7 M1GA0010535 86288972 80.6465 73.323 87.97
7 H3GA0022346 86309060 80.6815 73.351 88.012
7 ASGA0035039 86327844 80.7285 73.382 88.075
7 ALGA0043363 86348536 80.754 73.398 88.11
7 H3GA0022331 86389492 80.789 73.425 88.153
7 ALGA0043345 86401731 80.789 73.425 88.153
7 INRA0027174 86424285 80.7925 73.429 88.156
7 MARC0114097 86475888 80.802 73.44 88.164
7 M1GA0010526 86501700 80.865 73.519 88.211
7 H3GA0022313 86550623 80.878 73.522 88.234
7 ALGA0043310 86594794 80.88 73.526 88.234
7 ASGA0035000 86623643 80.88 73.526 88.234
7 ALGA0043304 86656052 80.88 73.526 88.234
7 ASGA0034996 86686990 80.8975 73.53 88.265
7 ALGA0043295 86746286 80.8975 73.53 88.265
7 MARC0089086 86773430 80.9035 73.534 88.273
7 M1GA0010520 86874281 80.9875 73.573 88.402
7 WU_10.2_7_92958616 87016773 81.0125 73.577 88.448
7 ALGA0043237 87123481 81.0145 73.577 88.452
7 MARC0086644 87175409 81.0305 73.597 88.464
7 ASGA0034906 87207539 81.0365 73.597 88.476
7 ALGA0043227 87247822 81.1045 73.718 88.491
7 ALGA0043224 87309677 81.112 73.729 88.495
7 H3GA0022262 87336467 81.128 73.749 88.507
7 ALGA0043218 87374896 81.128 73.749 88.507
7 ASGA0034878 87477432 81.132 73.753 88.511
7 ALGA0043200 87492472 81.132 73.753 88.511
7 SIRI0000267 87516360 81.134 73.757 88.511
7 ASGA0034874 87543395 81.151 73.768 88.534
7 H3GA0022248 87577330 81.1785 73.811 88.546
7 ASGA0034866 87622019 81.1825 73.819 88.546
7 ALGA0043164 87650733 81.206 73.831 88.581
7 ASGA0034858 87719056 81.206 73.831 88.581
7 ASGA0034856 87739747 81.2155 73.831 88.6
7 MARC0031010 87757640 81.2155 73.831 88.6
7 ALGA0043153 87777196 81.2405 73.85 88.631
7 ASGA0034850 87795031 81.2405 73.85 88.631
7 INRA0027029 87906464 81.27 73.858 88.682
7 WU_10.2_7_93998947 87932452 81.27 73.858 88.682
7 WU_10.2_7_94376257 87935024 81.27 73.858 88.682
7 WU_10.2_7_94212296 88067407 81.276 73.87 88.682
7 ASGA0034845 88172698 81.3425 73.882 88.803
7 ALGA0043144 88213056 81.3425 73.882 88.803
7 ASGA0034837 88236294 81.35 73.897 88.803
7 ASGA0034820 88367189 81.391 73.921 88.861
7 WU_10.2_7_94764904 88404445 81.391 73.921 88.861
7 MARC0047566 88448974 81.399 73.929 88.869
7 ASGA0035108 88500135 81.4005 73.932 88.869
7 WU_10.2_7_94902533 88541246 81.4065 73.932 88.881
7 INRA0027245 88600627 81.4065 73.932 88.881
7 DRGA0007984 88650429 81.4475 73.956 88.939
7 ALGA0043463 88670822 81.674 74.026 89.322
7 ASGA0035121 88697241 81.711 74.05 89.372
7 ASGA0035125 88712394 81.711 74.05 89.372
7 M1GA0010553 88763190 81.75 74.073 89.427
7 ASGA0035137 88843866 82.082 74.221 89.943
7 MARC0031574 88873024 82.0915 74.221 89.962
7 ASGA0035147 88887669 82.1485 74.284 90.013
7 ALGA0043483 88903067 82.312 74.444 90.18
7 WU_10.2_7_95351835 88970939 82.377 74.503 90.251
7 ALGA0105617 89023136 82.377 74.503 90.251
7 MARC0095879 89029744 82.3865 74.503 90.27
7 ASGA0035166 89100103 82.4195 74.542 90.297
7 MARC0081905 89149631 82.4215 74.546 90.297
7 H3GA0022402 89173248 82.4215 74.546 90.297
7 ALGA0043488 89189894 82.4215 74.546 90.297
7 ASGA0035157 89240121 82.437 74.557 90.317
7 WU_10.2_7_95798940 89379256 82.4445 74.565 90.324
7 WU_10.2_7_95807089 89387381 82.4445 74.565 90.324
7 INRA0027282 89414420 82.4445 74.565 90.324
7 ASGA0035170 89430642 82.4445 74.565 90.324
7 H3GA0022406 89503338 82.4445 74.565 90.324
7 MARC0037656 89580378 82.4445 74.565 90.324
7 ALGA0043528 89602164 82.4445 74.565 90.324
7 WU_10.2_7_96049371 89628760 82.4445 74.565 90.324
7 WU_10.2_7_96122998 89702245 82.468 74.6 90.336
7 H3GA0022409 89742799 82.4935 74.62 90.367
7 ALGA0043533 89796742 82.5265 74.651 90.402
7 WU_10.2_7_96242894 89821400 82.5305 74.651 90.41
7 H3GA0022418 89880697 82.5405 74.659 90.422
7 ALGA0043547 89961595 82.5425 74.663 90.422
7 ALGA0043548 89984761 82.5655 74.694 90.437
7 INRA0027323 90101222 82.5675 74.698 90.437
7 INRA0027331 90190395 82.5675 74.698 90.437
7 ASGA0035203 90222188 82.5675 74.698 90.437
7 ALGA0043563 90234248 82.5675 74.698 90.437
7 MARC0097659 90262588 82.5675 74.698 90.437
7 DRGA0007989 90304172 82.5695 74.702 90.437
7 INRA0027337 90355671 82.5695 74.702 90.437
7 WU_10.2_7_96793112 90380507 82.5695 74.702 90.437
7 WU_10.2_7_96870031 90571585 82.589 74.702 90.476
7 ALGA0043571 90619801 82.589 74.702 90.476
7 ALGA0043572 90664160 82.589 74.702 90.476
7 WU_10.2_7_97004086 90697237 82.622 74.717 90.527
7 WU_10.2_7_97049786 90742918 82.622 74.717 90.527
7 MARC0011044 90822614 82.622 74.717 90.527
7 DIAS0000560 90828174 82.624 74.717 90.531
7 WU_10.2_7_97257420 90948174 82.6705 74.717 90.624
7 ALGA0043583 90971757 82.6725 74.717 90.628
7 ASGA0035226 91120338 82.6745 74.721 90.628
7 ALGA0043603 91170055 82.6885 74.745 90.632
7 MARC0071585 91190909 82.7155 74.756 90.675
7 WU_10.2_7_97547619 91239484 82.7525 74.776 90.729
7 H3GA0022448 91264671 82.774 74.788 90.76
7 DIAS0000970 91301928 82.788 74.796 90.78
7 WU_10.2_7_97622095 91315833 82.79 74.796 90.784
7 WU_10.2_7_97687981 91380837 82.796 74.796 90.796
7 WU_10.2_7_97863536 91556116 82.813 74.803 90.823
7 WU_10.2_7_97916823 91609378 82.817 74.807 90.827
7 WU_10.2_7_97960015 91652131 82.817 74.807 90.827
7 WU_10.2_7_98033733 91725784 82.8225 74.811 90.834
7 H3GA0022466 91773246 82.8365 74.823 90.85
7 ALGA0043655 91867077 82.8575 74.838 90.877
7 ALGA0043658 91928401 82.9125 74.87 90.955
7 M1GA0010575 91951833 82.932 74.874 90.99
7 WU_10.2_7_98281398 91973667 82.934 74.874 90.994
7 ALGA0043670 91993855 82.9495 74.889 91.01
7 H3GA0022479 92044121 83.051 74.995 91.107
7 H3GA0022484 92111470 83.0995 75.022 91.177
7 H3GA0022488 92137969 83.322 75.135 91.509
7 ASGA0035303 92172716 83.535 75.409 91.661
7 H3GA0022494 92247090 83.7795 75.507 92.052
7 WU_10.2_7_98579490 92267329 83.892 75.581 92.203
7 MARC0010481 92317462 83.935 75.604 92.266
7 ASGA0035314 92331557 83.974 75.616 92.332
7 MARC0004031 92355853 83.986 75.628 92.344
7 WU_10.2_7_98730839 92418180 84.013 75.632 92.394
7 H3GA0022505 92434379 84.015 75.632 92.398
7 ALGA0043701 92447666 84.0555 75.639 92.472
7 ASGA0035316 92466294 84.4995 75.877 93.122
7 ALGA0043740 92541800 84.613 75.94 93.286
7 WU_10.2_7_98872303 92558558 84.634 75.955 93.313
7 ASGA0035348 92735300 85.1765 76.24 94.113
7 MARC0109626 92749262 85.1765 76.24 94.113
7 MARC0082277 92797479 85.1765 76.24 94.113
7 M1GA0010603 92809231 85.1765 76.24 94.113
7 WU_10.2_7_99072030 92847628 85.1825 76.24 94.125
7 INRA0027475 92871837 85.208 76.248 94.168
7 DIAS0000139 92900999 85.249 76.256 94.242
7 WU_10.2_7_99213161 92988168 85.2665 76.26 94.273
7 WU_10.2_7_99233282 93008369 85.307 76.271 94.343
7 ASGA0035356 93046622 85.3225 76.275 94.37
7 H3GA0022548 93068811 85.3225 76.275 94.37
7 WU_10.2_7_99407298 93130604 85.3365 76.279 94.394
7 ALGA0043766 93137554 85.346 76.279 94.413
7 ASGA0035362 93212356 85.356 76.283 94.429
7 ASGA0035365 93237554 85.426 76.314 94.538
7 ALGA0043776 93276177 85.426 76.314 94.538
7 ASGA0035373 93291167 85.426 76.314 94.538
7 7_99613149 93335315 85.465 76.322 94.608
7 WU_10.2_7_99729047 93451195 85.4845 76.326 94.643
7 WU_10.2_7_99753122 93475270 85.527 76.353 94.701
7 ALGA0043803 93530419 85.826 76.513 95.139
7 WU_10.2_7_99868669 93556657 85.83 76.521 95.139
7 WU_10.2_7_99897881 93585871 85.904 76.544 95.264
7 H3GA0022580 93680257 85.9425 76.571 95.314
7 WU_10.2_7_100014471 93702447 86.044 76.614 95.474
7 ALGA0043835 93726128 86.056 76.626 95.486
7 WU_10.2_7_100056646 93744624 86.056 76.626 95.486
7 ALGA0043837 93767736 86.1805 76.676 95.685
7 WU_10.2_7_100103260 93791235 86.19 76.692 95.688
7 ALGA0043838 93817315 86.19 76.692 95.688
7 WU_10.2_7_100175430 93863399 86.19 76.692 95.688
7 ALGA0043842 93883948 86.204 76.7 95.708
7 H3GA0022589 93900790 86.227 76.719 95.735
7 WU_10.2_7_100227528 93930204 86.229 76.723 95.735
7 WU_10.2_7_100284347 93972305 86.233 76.731 95.735
7 WU_10.2_7_100381474 94075851 86.235 76.731 95.739
7 WU_10.2_7_100410510 94104887 86.235 76.731 95.739
7 DIAS0002974 94172853 86.237 76.731 95.743
7 DIAS0003764 94172854 86.237 76.731 95.743
7 ALGA0043845 94199157 86.239 76.731 95.747
7 WU_10.2_7_100549555 94243018 86.2585 76.735 95.782
7 WU_10.2_7_100652577 94280136 86.3655 76.793 95.938
7 WU_10.2_7_100742903 94497180 86.451 76.84 96.062
7 WU_10.2_7_100749520 94503796 86.451 76.84 96.062
7 WU_10.2_7_100760242 94514516 86.48 76.855 96.105
7 INRA0027538 94531891 86.482 76.859 96.105
7 WU_10.2_7_100816382 94570644 86.482 76.859 96.105
7 WU_10.2_7_100855464 94609716 86.506 76.883 96.129
7 WU_10.2_7_100888518 94642773 86.601 76.929 96.273
7 WU_10.2_7_100893832 94648089 86.605 76.929 96.281
7 DRGA0008010 94714799 86.628 76.937 96.319
7 WU_10.2_7_100978508 94732751 86.636 76.937 96.335
7 H3GA0022598 94775707 86.6475 76.941 96.354
7 DRGA0008013 94822145 86.6515 76.941 96.362
7 MARC0070023 94854513 86.7065 76.953 96.46
7 INRA0027559 94899392 86.792 77.011 96.573
7 MARC0050498 94930114 86.9165 77.12 96.713
7 WU_10.2_7_101190137 94943039 86.946 77.148 96.744
7 WU_10.2_7_101241279 94994179 87.082 77.284 96.88
7 DRGA0008014 95024992 87.082 77.284 96.88
7 WU_10.2_7_101290007 95042866 87.082 77.284 96.88
7 ALGA0043876 95100983 87.1075 77.315 96.9
7 WU_10.2_7_101383555 95136174 87.1175 77.331 96.904
7 DIAS0002786 95149543 87.1465 77.366 96.927
7 WU_10.2_7_101419659 95172268 87.24 77.401 97.079
7 H3GA0022607 95197324 87.2615 77.405 97.118
7 ALGA0043884 95211457 87.2615 77.405 97.118
7 H3GA0022612 95276843 87.4815 77.584 97.379
7 ASGA0035453 95301295 87.4975 77.588 97.407
7 WU_10.2_7_101632628 95385191 87.661 77.709 97.613
7 WU_10.2_7_101654134 95406696 87.7075 77.755 97.66
7 WU_10.2_7_101694541 95447120 87.727 77.759 97.695
7 WU_10.2_7_101720179 95472972 87.727 77.759 97.695
7 WU_10.2_7_101737225 95490016 87.8185 77.798 97.839
7 MARC0030523 96014402 88.282 78.138 98.426
7 WU_10.2_7_101846292 96031943 88.288 78.142 98.434
7 MARC0106494 96077309 88.3775 78.251 98.504
7 WU_10.2_7_101796435 96081801 88.3775 78.251 98.504
7 ALGA0043904 96128654 88.3835 78.251 98.516
7 ASGA0035466 96226559 88.4495 78.294 98.605
7 ALGA0043907 96254563 88.4595 78.298 98.621
7 INRA0027601 96278617 88.535 78.352 98.718
7 WU_10.2_7_102121878 96334585 88.535 78.352 98.718
7 WU_10.2_7_102142510 96355215 88.535 78.352 98.718
7 INRA0027599 96457374 88.564 78.375 98.753
7 WU_10.2_7_102344072 96549425 88.564 78.375 98.753
