chr snpid bp cM male_cM female_cM
7 WU_10.2_7_7275218 6960057 14.1825 12.234 16.131
7 WU_10.2_7_7332886 7019607 14.4255 12.358 16.493
7 WU_10.2_7_7356455 7043176 14.6105 12.407 16.814
7 WU_10.2_7_7388966 7075689 15.089 12.705 17.473
7 WU_10.2_7_7417728 7104453 15.185 12.762 17.608
7 WU_10.2_7_7432165 7118873 15.2395 12.779 17.7
7 WU_10.2_7_7462697 7149233 15.3935 12.911 17.876
7 WU_10.2_7_7490237 7178572 15.5235 12.969 18.078
7 WU_10.2_7_7512631 7200907 15.6775 13.068 18.287
7 WU_10.2_7_7547311 7235473 15.786 13.117 18.455
7 WU_10.2_7_7594805 7282648 16.0365 13.274 18.799
7 ASGA0030938 7295589 16.12 13.307 18.933
7 H3GA0019779 7330449 16.387 13.489 19.285
7 WU_10.2_7_7668070 7355788 16.729 13.703 19.755
7 ASGA0030943 7368476 16.7415 13.703 19.78
7 WU_10.2_7_7721573 7409283 16.8205 13.794 19.847
7 WU_10.2_7_7757367 7445073 16.9455 13.835 20.056
7 DIAS0002783 7452098 17.149 14.058 20.24
7 WU_10.2_7_7834733 7523013 17.2825 14.149 20.416
7 WU_10.2_7_7860370 7548859 17.5665 14.331 20.802
7 WU_10.2_7_7925995 7564416 17.7455 14.438 21.053
7 WU_10.2_7_7941248 7615729 17.8325 14.52 21.145
7 WU_10.2_7_7960285 7634633 18.321 14.918 21.724
7 ASGA0030976 7655911 18.4245 14.975 21.874
7 ASGA0030978 7678249 18.45 15.017 21.883
7 WU_10.2_7_8030810 7705554 18.483 15.033 21.933
7 WU_10.2_7_8087821 7712565 18.487 15.033 21.941
7 WU_10.2_7_8099151 7723897 18.7945 15.422 22.167
7 WU_10.2_7_8197872 7754254 18.807 15.422 22.192
7 DRGA0007093 7766608 19.024 15.513 22.535
7 M1GA0009510 7797364 19.554 15.943 23.165
7 H3GA0019807 7816985 19.704 16.059 23.349
7 WU_10.2_7_8294110 7832961 19.7245 16.1 23.349
7 ALGA0038396 7842624 19.7285 16.1 23.357
7 WU_10.2_7_8316677 7855528 19.737 16.1 23.374
7 ALGA0038398 7865768 19.7615 16.141 23.382
7 ASGA0030991 7898945 20.0365 16.298 23.775
7 WU_10.2_7_8382970 7921820 20.2405 16.43 24.051
7 ASGA0030996 7932033 20.394 16.587 24.201
7 ALGA0038408 7977057 20.5145 16.644 24.385
7 ASGA0031003 7990990 20.5145 16.644 24.385
7 WU_10.2_7_8517798 8039776 20.5395 16.669 24.41
7 ASGA0031009 8054395 20.5395 16.669 24.41
7 ASGA0031014 8081734 20.5395 16.669 24.41
7 WU_10.2_7_8563867 8091615 20.5395 16.669 24.41
7 WU_10.2_7_8705992 8130715 20.5395 16.669 24.41
7 WU_10.2_7_8690791 8145917 20.548 16.686 24.41
7 WU_10.2_7_8683281 8153426 20.556 16.702 24.41
7 DRGA0007100 8242035 20.6675 16.834 24.501
7 WU_10.2_7_8636052 8252549 20.6675 16.834 24.501
7 WU_10.2_7_8818801 8417623 20.6925 16.842 24.543
7 WU_10.2_7_8833246 8432066 20.8005 16.941 24.66
7 WU_10.2_7_8856718 8455536 20.8005 16.941 24.66
7 WU_10.2_7_8885835 8484655 20.8175 16.95 24.685
7 WU_10.2_7_8934802 8533613 20.8255 16.95 24.701
7 WU_10.2_7_8960021 8558300 20.904 17.057 24.751
7 DRGA0007110 8601906 21.233 17.247 25.219
7 WU_10.2_7_9032704 8630979 21.611 17.569 25.653
7 WU_10.2_7_9048301 8646576 21.611 17.569 25.653
7 WU_10.2_7_9088146 8686424 21.6155 17.569 25.662
7 WU_10.2_7_9112819 8711094 21.8025 17.66 25.945
7 WU_10.2_7_9126277 8724551 21.8025 17.66 25.945
7 WU_10.2_7_9174228 8773332 22.0855 17.817 26.354
7 CASI0008530 8799059 22.11 17.833 26.387
7 WU_10.2_7_9208606 8807712 22.1225 17.833 26.412
7 ASGA0031062 8857898 22.401 18.056 26.746
7 WU_10.2_7_9291603 8890698 22.4345 18.073 26.796
7 WU_10.2_7_9324999 8924093 22.6755 18.147 27.204
7 ALGA0038466 8948634 22.8835 18.271 27.496
7 WU_10.2_7_9363844 8961917 22.9125 18.271 27.554
7 WU_10.2_7_9392787 8990843 23.474 18.918 28.03
7 WU_10.2_7_9416164 9014065 23.507 18.934 28.08
7 WU_10.2_7_9477739 9024363 23.5235 18.934 28.113
7 WU_10.2_7_9452968 9065205 24.065 19.306 28.824
7 M1GA0009528 9075008 24.119 19.331 28.907
7 DRGA0007119 9090265 24.1395 19.339 28.94
7 WU_10.2_7_9544376 9141612 24.968 19.853 30.083
7 WU_10.2_7_9557054 9154293 25.0925 19.927 30.258
7 WU_10.2_7_9647583 9358633 25.217 19.96 30.474
7 WU_10.2_7_9651605 9362603 25.242 19.985 30.499
7 WU_10.2_7_9678898 9389856 25.589 20.497 30.681
7 WU_10.2_7_9700544 9411706 26.219 20.827 31.611
7 ASGA0031089 9432554 26.2275 20.827 31.628
7 H3GA0019861 9457097 26.269 20.827 31.711
7 INRA0023493 9483139 26.319 20.836 31.802
7 WU_10.2_7_9807017 9517676 26.36 20.852 31.868
7 WU_10.2_7_9819855 9530512 26.36 20.852 31.868
7 H3GA0019865 9563799 26.8175 21.124 32.511
7 WU_10.2_7_9870935 9581427 26.8595 21.141 32.578
7 ASGA0031106 9632539 26.8635 21.141 32.586
7 WU_10.2_7_9931396 9641531 26.962 21.272 32.652
7 WU_10.2_7_9943975 9652866 26.975 21.281 32.669
7 WU_10.2_7_9962884 9671774 26.979 21.281 32.677
7 M1GA0009555 9690523 27.037 21.355 32.719
7 WU_10.2_7_10064254 9723145 27.0945 21.396 32.793
7 WU_10.2_7_10106637 9765101 27.314 21.519 33.109
7 WU_10.2_7_10136377 9794127 27.546 21.717 33.375
7 WU_10.2_7_10171101 9831887 27.6375 21.775 33.5
7 H3GA0019890 9842028 27.7155 21.832 33.599
7 WU_10.2_7_10380812 9881099 28.014 22.047 33.981
7 ASGA0031132 9912549 28.15 22.203 34.097
7 M1GA0009568 10110692 28.419 22.55 34.288
7 WU_10.2_7_10559669 10126915 28.423 22.55 34.296
7 WU_10.2_7_10573877 10140852 28.423 22.55 34.296
7 WU_10.2_7_10695721 10262998 28.563 22.764 34.362
7 WU_10.2_7_10722135 10289420 28.6455 22.846 34.445
7 WU_10.2_7_10774123 10341195 28.658 22.855 34.461
7 WU_10.2_7_10803527 10370600 28.753 22.962 34.544
7 WU_10.2_7_10855480 10416132 28.848 23.003 34.693
7 WU_10.2_7_11059097 10416287 28.893 23.085 34.701
7 SIRI0000387 10464415 28.9015 23.102 34.701
7 WU_10.2_7_10948239 10509284 28.963 23.225 34.701
7 WU_10.2_7_11033515 10545625 28.967 23.233 34.701
7 ALGA0038565 10550427 29.0005 23.258 34.743
7 WU_10.2_7_11153642 10568009 29.0955 23.382 34.809
7 ASGA0031167 10584379 29.124 23.423 34.825
7 WU_10.2_7_11130576 10589991 29.124 23.423 34.825
7 WU_10.2_7_11207395 10678968 29.231 23.604 34.858
7 MARC0087015 10724105 29.268 23.612 34.924
7 WU_10.2_7_11285030 10756615 29.297 23.637 34.957
7 MARC0075182 10793334 29.6325 24.258 35.007
7 WU_10.2_7_11370371 10841911 29.7065 24.356 35.057
7 ASGA0031202 10857509 29.715 24.373 35.057
7 WU_10.2_7_11451148 10922671 29.946 24.744 35.148
7 H3GA0019946 10939419 30.161 25.116 35.206
7 WU_10.2_7_11517215 10988697 30.2265 25.223 35.23
7 ALGA0038613 11025466 30.3875 25.412 35.363
7 WU_10.2_7_11587149 11058567 30.4125 25.462 35.363
7 WU_10.2_7_11640219 11111846 30.5815 25.684 35.479
7 ASGA0031225 11123749 30.5815 25.684 35.479
7 WU_10.2_7_11690570 11162171 30.639 25.684 35.594
7 WU_10.2_7_11710951 11182217 30.656 25.709 35.603
7 WU_10.2_7_11781262 11202515 30.73 25.816 35.644
7 WU_10.2_7_11825139 11245947 30.829 25.948 35.71
7 WU_10.2_7_11852394 11273899 30.895 26.022 35.768
7 WU_10.2_7_11881544 11304112 31.1925 26.435 35.95
7 WU_10.2_7_11917792 11327301 31.3245 26.657 35.992
7 WU_10.2_7_11960073 11369923 31.3905 26.781 36
7 H3GA0019975 11390028 31.5135 26.978 36.049
7 WU_10.2_7_11988841 11399305 31.5265 26.987 36.066
7 ASGA0031237 11429838 31.5305 26.995 36.066
7 WU_10.2_7_12068521 11478806 31.572 27.053 36.091
7 MARC0017974 11502819 31.621 27.143 36.099
7 WU_10.2_7_12134608 11545553 31.683 27.242 36.124
7 WU_10.2_7_12185088 11596023 31.728 27.283 36.173
7 WU_10.2_7_12231524 11642466 31.7775 27.357 36.198
7 WU_10.2_7_12248101 11659041 31.8435 27.406 36.281
7 7_12258174 11669114 31.86 27.415 36.305
7 ALGA0038650 11717109 31.93 27.497 36.363
7 H3GA0019987 11781025 31.9755 27.546 36.405
7 ALGA0038660 11794308 32.1075 27.703 36.512
7 ASGA0031257 11828365 32.2145 27.843 36.586
7 WU_10.2_7_12440440 11844649 32.227 27.859 36.595
7 WU_10.2_7_12470112 11874318 32.4 28.09 36.71
7 ASGA0031269 11891543 32.4535 28.131 36.776
7 WU_10.2_7_12543606 11947810 32.5855 28.337 36.834
7 WU_10.2_7_12567601 11971804 32.689 28.436 36.942
7 ALGA0038692 11989354 32.887 28.634 37.14
7 WU_10.2_7_12661047 12065247 33.0685 28.815 37.322
7 WU_10.2_7_12695778 12099976 33.081 28.832 37.33
7 H3GA0020002 12135480 33.081 28.832 37.33
7 DRGA0007138 12147428 33.2625 29.021 37.504
7 WU_10.2_7_12776765 12180963 33.2785 29.029 37.528
7 MARC0025042 12233955 33.436 29.112 37.76
7 ALGA0038729 12292990 33.506 29.145 37.867
7 WU_10.2_7_12911090 12312194 33.6625 29.276 38.049
7 WU_10.2_7_12941421 12342523 33.9685 29.466 38.471
7 WU_10.2_7_12998021 12398724 34.1585 29.573 38.744
7 WU_10.2_7_13046917 12447284 34.171 29.573 38.769
7 ALGA0038747 12471569 34.2245 29.606 38.843
7 MARC0049053 12491777 34.373 29.688 39.058
7 WU_10.2_7_13104181 12504499 34.4555 29.762 39.149
7 ASGA0031336 12521582 34.534 29.803 39.265
7 WU_10.2_7_13166304 12566614 34.604 29.894 39.314
7 ALGA0038752 12611458 34.835 30.017 39.653
7 WU_10.2_7_13375039 12760403 35.0005 30.133 39.868
7 MARC0010982 12771776 35.017 30.133 39.901
7 ASGA0031344 12829394 35.091 30.19 39.992
7 WU_10.2_7_13564550 12845781 35.091 30.19 39.992
7 H3GA0020035 12914366 35.116 30.207 40.025
7 M1GA0009632 12929988 35.116 30.207 40.025
7 WU_10.2_7_13666220 12947403 35.1405 30.207 40.074
7 WU_10.2_7_13849043 13003596 35.186 30.273 40.099
7 7_13861618 13016154 35.186 30.273 40.099
7 MARC0018894 13040858 35.235 30.297 40.173
7 WU_10.2_7_13930952 13085313 35.235 30.297 40.173
7 WU_10.2_7_13949109 13103188 35.4415 30.553 40.33
7 WU_10.2_7_13730210 13115742 35.45 30.561 40.339
7 ALGA0038767 13148228 35.656 30.825 40.487
7 ALGA0038772 13155958 35.66 30.833 40.487
7 H3GA0020039 13207826 35.6975 30.899 40.496
7 H3GA0020043 13283897 35.734 30.948 40.52
7 WU_10.2_7_14034339 13332259 35.755 30.957 40.553
7 WU_10.2_7_14096772 13394694 35.759 30.965 40.553
7 WU_10.2_7_14107123 13405045 35.759 30.965 40.553
7 DRGA0007146 13422533 35.759 30.965 40.553
7 WU_10.2_7_14143366 13441287 35.759 30.965 40.553
7 WU_10.2_7_14180129 13478045 35.763 30.973 40.553
7 WU_10.2_7_14220536 13518453 35.796 31.031 40.561
7 DRGA0007148 13550329 35.858 31.138 40.578
7 ASGA0031365 13572291 35.862 31.146 40.578
7 H3GA0020052 13646329 35.87 31.162 40.578
7 ASGA0031373 13656844 35.9235 31.253 40.594
7 DRGA0007150 13683307 35.9975 31.31 40.685
7 WU_10.2_7_14487309 13734109 36.0475 31.385 40.71
7 H3GA0020057 13771169 36.0965 31.467 40.726
7 H3GA0020060 13804769 36.2285 31.64 40.817
7 ASGA0094630 13827324 36.2945 31.689 40.9
7 WU_10.2_7_14658657 13916936 36.3025 31.689 40.916
7 ALGA0038804 13950456 36.3315 31.722 40.941
7 WU_10.2_7_14710563 13968814 36.4015 31.837 40.966
7 WU_10.2_7_14722809 13981459 36.4015 31.837 40.966
7 WU_10.2_7_14794320 14053045 36.4965 31.986 41.007
7 DRGA0007162 14091865 36.645 32.159 41.131
7 WU_10.2_7_14849020 14107646 36.653 32.159 41.147
7 WU_10.2_7_14893848 14152430 36.6695 32.167 41.172
7 WU_10.2_7_14918920 14177402 36.6695 32.167 41.172
7 WU_10.2_7_14933814 14192589 36.686 32.2 41.172
7 DRGA0007165 14209911 36.69 32.208 41.172
7 WU_10.2_7_15125819 14278264 36.7765 32.348 41.205
7 WU_10.2_7_15155831 14308273 36.7765 32.348 41.205
7 H3GA0020083 14323963 36.9045 32.571 41.238
7 ALGA0038828 14366243 36.9125 32.587 41.238
7 ASGA0031408 14430679 36.925 32.612 41.238
7 ALGA0038830 14454999 36.925 32.612 41.238
7 MARC0096584 14474222 36.937 32.628 41.246
7 ASGA0031410 14502884 36.9825 32.719 41.246
7 WU_10.2_7_15417087 14521885 36.9825 32.719 41.246
7 WU_10.2_7_15424543 14529297 36.9865 32.727 41.246
7 WU_10.2_7_15458173 14562828 37.044 32.842 41.246
7 WU_10.2_7_15506778 14611367 37.1185 32.966 41.271
7 WU_10.2_7_15543527 14648102 37.1185 32.966 41.271
7 MARC0092596 14660129 37.188 33.048 41.328
7 WU_10.2_7_15612570 14717138 37.308 33.205 41.411
7 ASGA0031416 14733309 37.489 33.452 41.526
7 WU_10.2_7_15649474 14754016 37.497 33.468 41.526
7 ALGA0038838 14805536 37.497 33.468 41.526
7 WU_10.2_7_15718407 14822590 37.5015 33.468 41.535
7 ASGA0031412 14838957 37.506 33.477 41.535
7 WU_10.2_7_15786438 14890402 37.506 33.477 41.535
7 M1GA0009643 14946441 37.5755 33.592 41.559
7 H3GA0020090 14987093 37.6165 33.674 41.559
7 WU_10.2_7_15901129 15004764 37.629 33.682 41.576
7 WU_10.2_7_15925137 15028760 37.6375 33.699 41.576
7 WU_10.2_7_15974325 15078281 37.6495 33.715 41.584
7 MARC0075038 15098988 37.695 33.765 41.625
7 ALGA0038863 15166221 37.7155 33.798 41.633
7 MARC0067026 15192409 37.765 33.839 41.691
7 WU_10.2_7_16120808 15224170 37.794 33.88 41.708
7 WU_10.2_7_16142281 15245653 37.909 33.987 41.831
7 DRGA0007180 15260715 38.1775 34.317 42.038
7 WU_10.2_7_16172114 15275553 38.512 34.796 42.228
7 ALGA0038890 15346803 38.5985 34.879 42.318
7 WU_10.2_7_16253654 15358347 38.6025 34.887 42.318
7 WU_10.2_7_16268412 15373105 38.788 35.076 42.5
7 WU_10.2_7_16351339 15432873 38.912 35.258 42.566
7 WU_10.2_7_16382703 15488170 39.18 35.447 42.913
7 MARC0028022 15512745 39.2005 35.488 42.913
7 WU_10.2_7_16477877 15582699 39.2665 35.579 42.954
7 WU_10.2_7_16504616 15609437 39.345 35.678 43.012
7 WU_10.2_7_16562641 15667409 39.448 35.76 43.136
7 WU_10.2_7_16624314 15714793 39.5055 35.834 43.177
7 H3GA0020102 15725657 39.5175 35.842 43.193
7 WU_10.2_7_16672276 15762851 39.555 35.859 43.251
7 WU_10.2_7_16706975 15798246 39.6865 35.99 43.383
7 ASGA0031485 15829958 39.9755 36.403 43.548
7 ASGA0031489 15892146 40.1945 36.684 43.705
7 ALGA0038953 15917373 40.1945 36.684 43.705
7 WU_10.2_7_16877132 15967820 40.1945 36.684 43.705
7 DRGA0007201 16019908 40.1945 36.684 43.705
7 MARC0037047 16043289 40.1985 36.692 43.705
7 WU_10.2_7_16988757 16078451 40.2765 36.799 43.754
7 WU_10.2_7_17007801 16097483 40.2765 36.799 43.754
7 MARC0077275 16139041 40.2765 36.799 43.754
7 ASGA0031497 16174473 40.2805 36.799 43.762
7 MARC0008851 16215918 40.2805 36.799 43.762
7 WU_10.2_7_17141505 16230317 40.297 36.832 43.762
7 H3GA0020119 16266396 40.3675 36.931 43.804
7 WU_10.2_7_17212267 16300615 40.631 37.244 44.018
7 ASGA0031501 16317725 40.6725 37.285 44.06
7 MARC0101292 16427126 40.6765 37.285 44.068
7 WU_10.2_7_17348996 16437850 40.7175 37.318 44.117
7 ALGA0038983 16487426 40.949 37.533 44.365
7 WU_10.2_7_17411364 16500069 41.1465 37.664 44.629
7 WU_10.2_7_17487750 16576390 41.1465 37.664 44.629
7 WU_10.2_7_17517403 16605954 41.188 37.738 44.638
7 ASGA0031521 16619553 41.188 37.738 44.638
7 WU_10.2_7_17568924 16657432 41.2375 37.788 44.687
7 MARC0080224 16677064 41.713 38.317 45.109
7 WU_10.2_7_17640091 16728595 41.713 38.317 45.109
7 ALGA0039009 16745256 41.7665 38.366 45.167
7 WU_10.2_7_17670636 16758807 41.808 38.449 45.167
7 WU_10.2_7_17715810 16803971 41.9145 38.514 45.315
7 WU_10.2_7_17753401 16841812 41.964 38.58 45.348
7 ALGA0039010 16850815 41.9765 38.58 45.373
7 DRGA0007226 16876275 42.0425 38.638 45.447
7 WU_10.2_7_17850611 16888940 42.0425 38.638 45.447
7 INRA0023898 16929292 42.063 38.646 45.48
7 WU_10.2_7_17906006 16944286 42.129 38.745 45.513
7 WU_10.2_7_17924554 16962831 42.1615 38.794 45.529
7 DRGA0007230 17033013 42.4135 39.133 45.694
7 MARC0114733 17063003 42.521 39.306 45.736
7 WU_10.2_7_18055963 17094260 42.632 39.454 45.81
7 MARC0024047 17112442 42.9205 39.734 46.107
7 MARC0003814 17166311 42.9825 39.8 46.165
7 WU_10.2_7_18153373 17191503 43.0605 39.915 46.206
7 ASGA0031546 17235725 43.1555 40.014 46.297
7 WU_10.2_7_18242915 17280961 43.2835 40.171 46.396
7 ALGA0039041 17305644 43.349 40.253 46.445
7 ALGA0039047 17317690 43.448 40.385 46.511
7 WU_10.2_7_18325943 17364809 43.4975 40.451 46.544
7 WU_10.2_7_18377044 17415915 43.6495 40.615 46.684
7 H3GA0020150 17440108 43.844 40.739 46.949
7 ALGA0039056 17460564 43.844 40.739 46.949
7 DRGA0007245 17499110 43.86 40.747 46.973
7 WU_10.2_7_18480013 17518872 43.881 40.764 46.998
7 H3GA0020153 17554060 43.881 40.764 46.998
7 MARC0112781 17566992 43.9055 40.78 47.031
7 MARC0044748 17584135 44.05 40.978 47.122
7 WU_10.2_7_18614794 17654533 44.227 41.192 47.262
7 WU_10.2_7_18626565 17665901 44.3095 41.299 47.32
7 DRGA0007253 17753072 44.3215 41.299 47.344
7 DRGA0007256 17780731 44.371 41.34 47.402
7 ASGA0031572 17805259 44.379 41.348 47.41
7 ASGA0031577 17835129 44.4535 41.472 47.435
7 ASGA0031579 17861661 44.4655 41.48 47.451
7 ASGA0031580 17908536 44.4655 41.48 47.451
7 MARC0059305 17951540 44.4865 41.497 47.476
7 ALGA0039105 17964972 44.4945 41.513 47.476
7 CASI0008531 18043690 44.589 41.653 47.525
7 DRGA0007270 18100646 44.6305 41.703 47.558
7 H3GA0020174 18141828 44.6345 41.711 47.558
7 ALGA0039124 18172398 44.6675 41.777 47.558
7 MARC0014928 18186149 44.6675 41.777 47.558
7 MARC0030393 18206338 44.68 41.785 47.575
7 ASGA0031595 18210546 44.684 41.785 47.583
7 DRGA0007276 18233469 44.725 41.859 47.591
7 WU_10.2_7_19383057 18307184 44.8525 41.982 47.723
7 WU_10.2_7_19336223 18354018 44.9435 42.04 47.847
7 MARC0103731 18568203 45.034 42.147 47.921
7 ALGA0039137 18627132 45.038 42.147 47.929
7 ALGA0039140 18645244 45.0585 42.18 47.937
7 ASGA0031602 18666443 45.0585 42.18 47.937
7 WU_10.2_7_19505130 18708915 45.0665 42.188 47.945
7 WU_10.2_7_19492452 18721587 45.17 42.238 48.102
7 WU_10.2_7_19752202 18727225 45.421 42.427 48.415
7 WU_10.2_7_19776357 18751364 45.421 42.427 48.415
7 WU_10.2_7_20016403 18814544 45.421 42.427 48.415
7 WU_10.2_7_19981304 18850047 45.421 42.427 48.415
7 WU_10.2_7_19914337 18854352 45.4335 42.435 48.432
7 ALGA0039144 18923384 45.4335 42.435 48.432
7 ASGA0031604 18948675 45.4335 42.435 48.432
7 DRGA0007281 19010124 45.4375 42.435 48.44
7 ALGA0039151 19039982 45.4745 42.493 48.456
7 ASGA0031606 19067009 45.718 42.724 48.712
7 H3GA0020180 19112049 45.726 42.732 48.72
7 ASGA0031614 19138092 45.726 42.732 48.72
7 DRGA0007284 19162779 45.755 42.765 48.745
7 ASGA0031621 19185167 45.755 42.765 48.745
7 ASGA0031623 19207241 45.759 42.765 48.753
7 H3GA0020186 19228484 45.7715 42.773 48.77
7 ASGA0031627 19251633 45.7915 42.789 48.794
7 DRGA0007294 19288463 45.808 42.789 48.827
7 DRGA0007296 19326113 45.808 42.789 48.827
7 MARC0076145 19369568 45.8165 42.789 48.844
7 H3GA0020199 19396842 45.866 42.831 48.901
7 MARC0030139 19456263 45.9645 42.896 49.033
7 H3GA0020206 19531762 46.0055 42.929 49.082
7 ALGA0039211 19615474 46.0555 42.954 49.157
7 H3GA0020211 19658767 46.15 43.012 49.288
7 ALGA0039216 19684376 46.265 43.077 49.453
7 WU_10.2_7_20871452 19718080 46.571 43.284 49.858
7 H3GA0020222 19833122 46.7315 43.366 50.097
7 ALGA0039240 19853784 46.7725 43.382 50.163
7 ASGA0031709 19900584 46.7975 43.391 50.204
7 ASGA0083507 19971763 46.859 43.399 50.319
7 ALGA0039254 19982518 46.892 43.415 50.369
7 INRA0024068 20052479 46.9825 43.473 50.492
7 MARC0024708 20074761 47.11 43.53 50.69
7 ALGA0039273 20105440 47.118 43.53 50.706
7 ASGA0031741 20180481 47.2255 43.629 50.822
7 DRGA0007316 20219344 47.308 43.646 50.97
7 ASGA0031750 20235576 47.3655 43.662 51.069
7 ALGA0039300 20253597 47.4845 43.711 51.258
7 H3GA0020255 20299952 47.489 43.711 51.267
7 DRGA0007323 20329097 47.5055 43.72 51.291
7 ALGA0039319 20363677 47.522 43.728 51.316
7 H3GA0020268 20399615 47.526 43.728 51.324
7 ALGA0039341 20467978 47.5505 43.736 51.365
7 H3GA0020279 20498625 47.5505 43.736 51.365
7 ALGA0039343 20515855 47.5835 43.736 51.431
7 MARC0073551 20557165 47.658 43.753 51.563
7 ALGA0039345 20586603 47.662 43.753 51.571
7 MARC0056863 20805724 47.777 43.802 51.752
7 M1GA0009695 20873545 47.802 43.802 51.802
7 ASGA0031783 20918856 47.8185 43.802 51.835
7 MARC0059025 20980036 47.8305 43.802 51.859
7 ASGA0031806 20987924 47.8305 43.802 51.859
7 DIAS0002244 21001509 47.847 43.81 51.884
7 ASGA0031812 21133874 47.8675 43.818 51.917
7 ALGA0039398 21152249 47.88 43.818 51.942
7 ALGA0039400 21166373 47.8925 43.827 51.958
7 DRGA0007336 21181169 47.9295 43.827 52.032
7 ASGA0031819 21294230 47.958 43.851 52.065
7 ASGA0031822 21349121 47.9705 43.851 52.09
7 ALGA0039405 21385114 47.9705 43.851 52.09
7 H3GA0020315 21483742 47.9745 43.851 52.098
7 ALGA0039422 21518891 48.0075 43.868 52.147
7 MARC0037137 21651467 48.0365 43.901 52.172
7 ASGA0031847 21673793 48.049 43.909 52.189
7 DRGA0007345 21886880 48.049 43.909 52.189
7 H3GA0055194 21926288 48.053 43.917 52.189
7 ALGA0039447 21940477 48.053 43.917 52.189
7 ALGA0039452 22008244 48.09 43.934 52.246
7 ALGA0039459 22038961 48.094 43.934 52.254
7 ASGA0031860 22075114 48.094 43.934 52.254
7 ALGA0039474 22126764 48.127 43.934 52.32
7 ALGA0039477 22152108 48.127 43.934 52.32
7 H3GA0020334 22172927 48.127 43.934 52.32
7 ALGA0039480 22184943 48.1435 43.95 52.337
7 ASGA0031873 22205854 48.172 43.966 52.378
7 MARC0059955 22279830 48.279 44.057 52.501
7 ASGA0031930 22616122 48.337 44.115 52.559
7 ASGA0031928 22682744 48.3945 44.131 52.658
7 MARC0055565 22727959 48.444 44.148 52.74
7 H3GA0020363 22758480 48.481 44.189 52.773
7 ALGA0039522 22784954 48.5055 44.213 52.798
7 MARC0006637 22951243 48.518 44.222 52.814
7 ALGA0039607 23010186 48.559 44.296 52.822
7 ALGA0039611 23037874 48.5715 44.304 52.839
7 DIAS0003356 23143100 48.6125 44.32 52.905
7 DIAS0001001 23153002 48.6375 44.329 52.946
7 DIAS0000349 23205507 48.662 44.337 52.987
7 DIAS0000810 23232354 48.703 44.353 53.053
7 H3GA0020408 23360692 48.711 44.361 53.061
7 DIAS0001336 23406049 48.732 44.386 53.078
7 ASGA0031989 23444442 48.748 44.394 53.102
7 ALGA0039628 23460184 48.7525 44.403 53.102
7 ASGA0031992 23481690 48.785 44.427 53.143
7 ALGA0039634 23504078 48.8055 44.435 53.176
7 ALGA0039636 23515817 48.851 44.452 53.25
7 DRGA0007358 23583399 48.925 44.526 53.324
7 H3GA0020436 23607787 48.946 44.526 53.366
7 ALGA0039649 23632810 48.95 44.526 53.374
7 DIAS0004622 23659424 48.983 44.526 53.44
7 ALGA0039652 23676037 49.003 44.542 53.464
7 ISU10000867 23701794 49.0445 44.559 53.53
7 M1GA0009773 23781583 49.094 44.592 53.596
7 DIAS0002191 23970744 49.1265 44.608 53.645
7 M1GA0009777 23985825 49.131 44.617 53.645
7 M1GA0009779 24033839 49.1475 44.625 53.67
7 DIAS0000302 24165493 49.1555 44.633 53.678
7 ASGA0032054 24178503 49.164 44.641 53.687
7 MARC0009178 24193865 49.1845 44.658 53.711
7 MARC0089437 24217931 49.1885 44.658 53.719
7 ASGA0032063 24247099 49.205 44.674 53.736
7 MARC0024470 24296032 49.238 44.707 53.769
7 WU_10.2_7_28249097 24376167 49.238 44.707 53.769
7 WU_10.2_7_28473250 24418745 49.242 44.707 53.777
